filename,semantic_label,partition,numeric_label,task
03607_aug_0.png,hagia_sophia,train,6,source
05876_aug_0.png,berlin_cathedral,train,5,source
08519.png,st_stephen_cathedral_vienna,test,4,source
07473.png,museu_nacional_dart_de_catalunya,val,3,source
09883.png,museu_nacional_dart_de_catalunya,test,3,source
06599_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06833_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
04129_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08418.png,gaudi_casa_batllo_barcelona,val,7,source
00276_aug_0.png,berlin_cathedral,train,5,source
00029_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01146_aug_0.png,berlin_cathedral,train,5,source
08118.png,gaudi_casa_batllo_barcelona,val,7,source
04382_aug_0.png,rialto_bridge,train,2,source
08208.png,gaudi_casa_batllo_barcelona,val,7,source
08533.png,museu_nacional_dart_de_catalunya,test,3,source
06462_aug_0.png,rialto_bridge,train,2,source
08773.png,museu_nacional_dart_de_catalunya,test,3,source
08492.png,rialto_bridge,val,2,source
01147_aug_0.png,hagia_sophia,train,6,source
09411.png,petronas_towers,test,1,source
08506.png,berlin_cathedral,test,5,source
00776_aug_0.png,berlin_cathedral,train,5,source
08357.png,hagia_sophia,val,6,source
03352_aug_0.png,rialto_bridge,train,2,source
07093.png,museu_nacional_dart_de_catalunya,val,3,source
05361_aug_0.png,petronas_towers,train,1,source
07469.png,st_stephen_cathedral_vienna,val,4,source
04163_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08760.png,colosseum,test,0,source
08166.png,berlin_cathedral,val,5,source
05567_aug_0.png,hagia_sophia,train,6,source
06893_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01467_aug_0.png,hagia_sophia,train,6,source
09517.png,hagia_sophia,test,6,source
08077.png,hagia_sophia,val,6,source
04689_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07178.png,gaudi_casa_batllo_barcelona,val,7,source
01277_aug_0.png,hagia_sophia,train,6,source
04660_aug_0.png,colosseum,train,0,source
00739_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04296_aug_0.png,berlin_cathedral,train,5,source
05813_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08820.png,colosseum,test,0,source
09002.png,rialto_bridge,test,2,source
07752.png,rialto_bridge,val,2,source
01707_aug_0.png,hagia_sophia,train,6,source
08226.png,berlin_cathedral,val,5,source
06283_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
06013_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07337.png,hagia_sophia,val,6,source
07837.png,hagia_sophia,val,6,source
08196.png,berlin_cathedral,val,5,source
00052_aug_0.png,rialto_bridge,train,2,source
00399_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07898.png,gaudi_casa_batllo_barcelona,val,7,source
08227.png,hagia_sophia,val,6,source
07649.png,st_stephen_cathedral_vienna,val,4,source
07807.png,hagia_sophia,val,6,source
04052_aug_0.png,rialto_bridge,train,2,source
07208.png,gaudi_casa_batllo_barcelona,val,7,source
07391.png,petronas_towers,val,1,source
07950.png,colosseum,val,0,source
09267.png,hagia_sophia,test,6,source
08136.png,berlin_cathedral,val,5,source
09592.png,rialto_bridge,test,2,source
08997.png,hagia_sophia,test,6,source
08668.png,gaudi_casa_batllo_barcelona,test,7,source
04902_aug_0.png,rialto_bridge,train,2,source
07812.png,rialto_bridge,val,2,source
02171_aug_0.png,petronas_towers,train,1,source
07476.png,berlin_cathedral,val,5,source
09246.png,berlin_cathedral,test,5,source
08632.png,rialto_bridge,test,2,source
07996.png,berlin_cathedral,val,5,source
08289.png,st_stephen_cathedral_vienna,val,4,source
04387_aug_0.png,hagia_sophia,train,6,source
08241.png,petronas_towers,val,1,source
07711.png,petronas_towers,val,1,source
09199.png,st_stephen_cathedral_vienna,test,4,source
04558_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08057.png,hagia_sophia,val,6,source
07640.png,colosseum,val,0,source
07230.png,colosseum,val,0,source
09359.png,st_stephen_cathedral_vienna,test,4,source
08292.png,rialto_bridge,val,2,source
08817.png,hagia_sophia,test,6,source
05430_aug_0.png,colosseum,train,0,source
03823_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05191_aug_0.png,petronas_towers,train,1,source
01073_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00552_aug_0.png,rialto_bridge,train,2,source
09111.png,petronas_towers,test,1,source
08237.png,hagia_sophia,val,6,source
03196_aug_0.png,berlin_cathedral,train,5,source
09487.png,hagia_sophia,test,6,source
09047.png,hagia_sophia,test,6,source
09430.png,colosseum,test,0,source
05879_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07767.png,hagia_sophia,val,6,source
03722_aug_0.png,rialto_bridge,train,2,source
08437.png,hagia_sophia,val,6,source
07273.png,museu_nacional_dart_de_catalunya,val,3,source
03293_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07461.png,petronas_towers,val,1,source
05067_aug_0.png,hagia_sophia,train,6,source
08818.png,gaudi_casa_batllo_barcelona,test,7,source
02581_aug_0.png,petronas_towers,train,1,source
09186.png,berlin_cathedral,test,5,source
09217.png,hagia_sophia,test,6,source
03819_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07482.png,rialto_bridge,val,2,source
02773_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08122.png,rialto_bridge,val,2,source
05973_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08683.png,museu_nacional_dart_de_catalunya,test,3,source
01161_aug_0.png,petronas_towers,train,1,source
09952.png,rialto_bridge,test,2,source
09278.png,gaudi_casa_batllo_barcelona,test,7,source
02158_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03612_aug_0.png,rialto_bridge,train,2,source
08677.png,hagia_sophia,test,6,source
06976_aug_0.png,berlin_cathedral,train,5,source
04510_aug_0.png,colosseum,train,0,source
08380.png,colosseum,val,0,source
08096.png,berlin_cathedral,val,5,source
07359.png,st_stephen_cathedral_vienna,val,4,source
01801_aug_0.png,petronas_towers,train,1,source
01267_aug_0.png,hagia_sophia,train,6,source
04881_aug_0.png,petronas_towers,train,1,source
04761_aug_0.png,petronas_towers,train,1,source
00579_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08688.png,gaudi_casa_batllo_barcelona,test,7,source
08213.png,museu_nacional_dart_de_catalunya,val,3,source
04438_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08692.png,rialto_bridge,test,2,source
08276.png,berlin_cathedral,val,5,source
09093.png,museu_nacional_dart_de_catalunya,test,3,source
02542_aug_0.png,rialto_bridge,train,2,source
02513_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
06856_aug_0.png,berlin_cathedral,train,5,source
02730_aug_0.png,colosseum,train,0,source
04313_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
02537_aug_0.png,hagia_sophia,train,6,source
03932_aug_0.png,rialto_bridge,train,2,source
02011_aug_0.png,petronas_towers,train,1,source
00112_aug_0.png,rialto_bridge,train,2,source
07511.png,petronas_towers,val,1,source
09820.png,colosseum,test,0,source
08080.png,colosseum,val,0,source
01647_aug_0.png,hagia_sophia,train,6,source
03927_aug_0.png,hagia_sophia,train,6,source
03492_aug_0.png,rialto_bridge,train,2,source
00770_aug_0.png,colosseum,train,0,source
04651_aug_0.png,petronas_towers,train,1,source
09887.png,hagia_sophia,test,6,source
05961_aug_0.png,petronas_towers,train,1,source
01002_aug_0.png,rialto_bridge,train,2,source
07120.png,colosseum,val,0,source
04628_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02487_aug_0.png,hagia_sophia,train,6,source
03776_aug_0.png,berlin_cathedral,train,5,source
09301.png,petronas_towers,test,1,source
00019_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01869_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08132.png,rialto_bridge,val,2,source
03977_aug_0.png,hagia_sophia,train,6,source
05549_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07306.png,berlin_cathedral,val,5,source
08430.png,colosseum,val,0,source
08610.png,colosseum,test,0,source
07636.png,berlin_cathedral,val,5,source
08466.png,berlin_cathedral,val,5,source
06112_aug_0.png,rialto_bridge,train,2,source
01702_aug_0.png,rialto_bridge,train,2,source
07609.png,st_stephen_cathedral_vienna,val,4,source
04330_aug_0.png,colosseum,train,0,source
09249.png,st_stephen_cathedral_vienna,test,4,source
09428.png,gaudi_casa_batllo_barcelona,test,7,source
07136.png,berlin_cathedral,val,5,source
04290_aug_0.png,colosseum,train,0,source
05950_aug_0.png,colosseum,train,0,source
02870_aug_0.png,colosseum,train,0,source
05190_aug_0.png,colosseum,train,0,source
07698.png,gaudi_casa_batllo_barcelona,val,7,source
05417_aug_0.png,hagia_sophia,train,6,source
09666.png,berlin_cathedral,test,5,source
07626.png,berlin_cathedral,val,5,source
08918.png,gaudi_casa_batllo_barcelona,test,7,source
02866_aug_0.png,berlin_cathedral,train,5,source
07889.png,st_stephen_cathedral_vienna,val,4,source
08532.png,rialto_bridge,test,2,source
02423_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08252.png,rialto_bridge,val,2,source
06929_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08106.png,berlin_cathedral,val,5,source
00930_aug_0.png,colosseum,train,0,source
04569_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03411_aug_0.png,petronas_towers,train,1,source
09200.png,colosseum,test,0,source
08836.png,berlin_cathedral,test,5,source
00588_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07460.png,colosseum,val,0,source
08203.png,museu_nacional_dart_de_catalunya,val,3,source
03310_aug_0.png,colosseum,train,0,source
07746.png,berlin_cathedral,val,5,source
01776_aug_0.png,berlin_cathedral,train,5,source
08427.png,hagia_sophia,val,6,source
09140.png,colosseum,test,0,source
06883_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01422_aug_0.png,rialto_bridge,train,2,source
01099_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07751.png,petronas_towers,val,1,source
00299_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09908.png,gaudi_casa_batllo_barcelona,test,7,source
09629.png,st_stephen_cathedral_vienna,test,4,source
09787.png,hagia_sophia,test,6,source
05883_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05166_aug_0.png,berlin_cathedral,train,5,source
09128.png,gaudi_casa_batllo_barcelona,test,7,source
07762.png,rialto_bridge,val,2,source
07113.png,museu_nacional_dart_de_catalunya,val,3,source
04338_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07556.png,berlin_cathedral,val,5,source
08023.png,museu_nacional_dart_de_catalunya,val,3,source
01348_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03511_aug_0.png,petronas_towers,train,1,source
07742.png,rialto_bridge,val,2,source
06428_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03572_aug_0.png,rialto_bridge,train,2,source
01997_aug_0.png,hagia_sophia,train,6,source
09522.png,rialto_bridge,test,2,source
06139_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03528_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09219.png,st_stephen_cathedral_vienna,test,4,source
04310_aug_0.png,colosseum,train,0,source
03523_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07097.png,hagia_sophia,val,6,source
09321.png,petronas_towers,test,1,source
06688_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01273_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05297_aug_0.png,hagia_sophia,train,6,source
07299.png,st_stephen_cathedral_vienna,val,4,source
04362_aug_0.png,rialto_bridge,train,2,source
05221_aug_0.png,petronas_towers,train,1,source
06352_aug_0.png,rialto_bridge,train,2,source
08898.png,gaudi_casa_batllo_barcelona,test,7,source
02847_aug_0.png,hagia_sophia,train,6,source
03768_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01941_aug_0.png,petronas_towers,train,1,source
05761_aug_0.png,petronas_towers,train,1,source
05770_aug_0.png,colosseum,train,0,source
05716_aug_0.png,berlin_cathedral,train,5,source
03057_aug_0.png,hagia_sophia,train,6,source
00479_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09656.png,berlin_cathedral,test,5,source
07433.png,museu_nacional_dart_de_catalunya,val,3,source
07689.png,st_stephen_cathedral_vienna,val,4,source
01913_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00059_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00759_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03676_aug_0.png,berlin_cathedral,train,5,source
08711.png,petronas_towers,test,1,source
01548_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00026_aug_0.png,berlin_cathedral,train,5,source
09628.png,gaudi_casa_batllo_barcelona,test,7,source
04791_aug_0.png,petronas_towers,train,1,source
02592_aug_0.png,rialto_bridge,train,2,source
08030.png,colosseum,val,0,source
09563.png,museu_nacional_dart_de_catalunya,test,3,source
00303_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07733.png,museu_nacional_dart_de_catalunya,val,3,source
05936_aug_0.png,berlin_cathedral,train,5,source
01771_aug_0.png,petronas_towers,train,1,source
05390_aug_0.png,colosseum,train,0,source
07941.png,petronas_towers,val,1,source
08871.png,petronas_towers,test,1,source
07150.png,colosseum,val,0,source
04898_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00387_aug_0.png,hagia_sophia,train,6,source
07212.png,rialto_bridge,val,2,source
04083_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07240.png,colosseum,val,0,source
05192_aug_0.png,rialto_bridge,train,2,source
04028_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03756_aug_0.png,berlin_cathedral,train,5,source
07438.png,gaudi_casa_batllo_barcelona,val,7,source
07643.png,museu_nacional_dart_de_catalunya,val,3,source
03797_aug_0.png,hagia_sophia,train,6,source
02531_aug_0.png,petronas_towers,train,1,source
07516.png,berlin_cathedral,val,5,source
04001_aug_0.png,petronas_towers,train,1,source
09832.png,rialto_bridge,test,2,source
09941.png,petronas_towers,test,1,source
07377.png,hagia_sophia,val,6,source
04632_aug_0.png,rialto_bridge,train,2,source
09116.png,berlin_cathedral,test,5,source
09872.png,rialto_bridge,test,2,source
08279.png,st_stephen_cathedral_vienna,val,4,source
08780.png,colosseum,test,0,source
05248_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07069.png,st_stephen_cathedral_vienna,val,4,source
07071.png,petronas_towers,val,1,source
00148_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09968.png,gaudi_casa_batllo_barcelona,test,7,source
02313_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08462.png,rialto_bridge,val,2,source
01733_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05137_aug_0.png,hagia_sophia,train,6,source
09848.png,gaudi_casa_batllo_barcelona,test,7,source
02701_aug_0.png,petronas_towers,train,1,source
04227_aug_0.png,hagia_sophia,train,6,source
00509_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09738.png,gaudi_casa_batllo_barcelona,test,7,source
07371.png,petronas_towers,val,1,source
07981.png,petronas_towers,val,1,source
00199_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05362_aug_0.png,rialto_bridge,train,2,source
01978_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00809_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08056.png,berlin_cathedral,val,5,source
08011.png,petronas_towers,val,1,source
08038.png,gaudi_casa_batllo_barcelona,val,7,source
09376.png,berlin_cathedral,test,5,source
09506.png,berlin_cathedral,test,5,source
08726.png,berlin_cathedral,test,5,source
05569_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07622.png,rialto_bridge,val,2,source
09721.png,petronas_towers,test,1,source
09039.png,st_stephen_cathedral_vienna,test,4,source
04611_aug_0.png,petronas_towers,train,1,source
08606.png,berlin_cathedral,test,5,source
05341_aug_0.png,petronas_towers,train,1,source
08396.png,berlin_cathedral,val,5,source
08332.png,rialto_bridge,val,2,source
09757.png,hagia_sophia,test,6,source
09808.png,gaudi_casa_batllo_barcelona,test,7,source
02212_aug_0.png,rialto_bridge,train,2,source
08319.png,st_stephen_cathedral_vienna,val,4,source
08622.png,rialto_bridge,test,2,source
01271_aug_0.png,petronas_towers,train,1,source
05276_aug_0.png,berlin_cathedral,train,5,source
07048.png,gaudi_casa_batllo_barcelona,val,7,source
02210_aug_0.png,colosseum,train,0,source
09207.png,hagia_sophia,test,6,source
01050_aug_0.png,colosseum,train,0,source
01640_aug_0.png,colosseum,train,0,source
05949_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08490.png,colosseum,val,0,source
02591_aug_0.png,petronas_towers,train,1,source
09969.png,st_stephen_cathedral_vienna,test,4,source
09993.png,museu_nacional_dart_de_catalunya,test,3,source
07110.png,colosseum,val,0,source
09253.png,museu_nacional_dart_de_catalunya,test,3,source
04240_aug_0.png,colosseum,train,0,source
03560_aug_0.png,colosseum,train,0,source
02439_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09578.png,gaudi_casa_batllo_barcelona,test,7,source
05161_aug_0.png,petronas_towers,train,1,source
07839.png,st_stephen_cathedral_vienna,val,4,source
09397.png,hagia_sophia,test,6,source
08900.png,colosseum,test,0,source
